Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,33,2013-08-12,2013-08-18,606,606,0,18,61,0,1,80,0,0,19,19,99,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,34,2013-08-19,2013-08-25,694,694,0,30,74,0,1,105,0,0,23,23,128,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,35,2013-08-26,2013-09-01,720,720,0,55,70,0,2,127,0,0,32,32,159,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,36,2013-09-02,2013-09-08,727,727,0,52,49,0,1,102,0,0,14,14,116,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,37,2013-09-09,2013-09-15,649,649,0,40,75,0,1,116,0,0,24,24,140,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,38,2013-09-16,2013-09-22,711,711,0,42,70,0,1,113,0,0,12,12,125,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,39,2013-09-23,2013-09-29,674,674,0,42,65,0,2,109,0,0,16,16,125,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,40,2013-09-30,2013-10-06,534,534,0,30,29,0,0,59,0,0,14,14,73,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,41,2013-10-07,2013-10-13,512,512,0,30,32,0,2,64,0,0,18,18,82,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,42,2013-10-14,2013-10-20,520,520,0,15,30,0,1,46,0,0,7,7,53,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,43,2013-10-21,2013-10-27,363,363,0,17,21,0,0,38,0,0,4,4,42,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,44,2013-10-28,2013-11-03,369,369,0,14,22,0,3,39,0,0,8,8,47,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,45,2013-11-04,2013-11-10,309,309,0,11,14,0,1,26,0,0,6,6,32,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,46,2013-11-11,2013-11-17,294,294,0,7,10,0,0,17,0,0,8,8,25,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,47,2013-11-18,2013-11-24,258,258,0,3,6,0,1,10,0,0,4,4,14,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,48,2013-11-25,2013-12-01,286,286,0,5,12,0,2,19,0,0,13,13,32,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,49,2013-12-02,2013-12-08,234,234,0,4,8,0,0,12,0,0,5,5,17,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,50,2013-12-09,2013-12-15,260,260,0,1,21,0,0,22,0,0,9,9,31,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,51,2013-12-16,2013-12-22,247,247,0,1,6,0,0,7,0,0,1,1,8,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2013,52,2013-12-23,2013-12-29,132,132,0,1,10,0,0,11,0,0,2,2,13,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,1,2013-12-30,2014-01-05,163,163,0,5,14,0,1,20,0,0,1,1,21,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,2,2014-01-06,2014-01-12,193,193,0,7,15,0,0,22,0,0,1,1,23,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,3,2014-01-13,2014-01-19,198,198,0,11,12,0,0,23,0,0,2,2,25,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,4,2014-01-20,2014-01-26,227,227,0,7,10,0,0,17,0,0,9,9,26,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,5,2014-01-27,2014-02-02,179,179,0,4,14,0,0,18,0,0,1,1,19,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,6,2014-02-03,2014-02-09,210,210,0,5,24,0,0,29,0,0,2,2,31,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,7,2014-02-10,2014-02-16,148,148,0,7,18,0,0,25,0,0,1,1,26,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,8,2014-02-17,2014-02-23,213,213,0,3,9,0,1,13,0,0,3,3,16,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,9,2014-02-24,2014-03-02,270,270,0,9,11,0,0,20,0,0,13,13,33,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,10,2014-03-03,2014-03-09,173,173,0,6,12,0,0,18,0,0,3,3,21,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,11,2014-03-10,2014-03-16,275,275,0,11,7,0,0,18,0,0,3,3,21,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,12,2014-03-17,2014-03-23,228,228,0,8,2,0,0,10,0,0,7,7,17,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,13,2014-03-24,2014-03-30,227,227,0,6,8,0,0,14,0,0,2,2,16,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,14,2014-03-31,2014-04-06,301,301,0,6,9,0,0,15,0,0,6,6,21,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,15,2014-04-07,2014-04-13,248,248,0,4,7,0,1,12,0,0,7,7,19,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,16,2014-04-14,2014-04-20,249,249,0,1,15,0,0,16,0,0,1,1,17,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,17,2014-04-21,2014-04-27,246,246,1,0,5,0,0,6,0,0,2,2,8,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,18,2014-04-28,2014-05-04,240,240,0,1,4,0,0,5,0,0,4,4,9,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,19,2014-05-05,2014-05-11,310,310,0,5,6,0,1,12,0,0,4,4,16,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,20,2014-05-12,2014-05-18,288,288,0,9,3,0,0,12,0,0,7,7,19,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,21,2014-05-19,2014-05-25,329,329,0,9,4,0,2,15,0,0,4,4,19,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,22,2014-05-26,2014-06-01,323,323,0,7,6,0,0,13,0,0,1,1,14,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,23,2014-06-02,2014-06-08,294,294,0,10,2,0,0,12,0,0,2,2,14,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,24,2014-06-09,2014-06-15,348,348,0,13,1,0,2,16,0,0,3,3,19,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,25,2014-06-16,2014-06-22,339,339,0,14,3,0,2,19,0,0,4,4,23,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,26,2014-06-23,2014-06-29,390,390,0,30,12,0,2,44,0,0,7,7,51,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,27,2014-06-30,2014-07-06,465,465,0,54,25,0,4,83,0,0,8,8,91,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,28,2014-07-07,2014-07-13,560,560,0,104,14,0,0,118,0,0,7,7,125,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,29,2014-07-14,2014-07-20,665,665,0,131,33,0,8,172,0,0,12,12,184,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,30,2014-07-21,2014-07-27,639,639,0,125,48,0,3,176,0,0,12,12,188,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,31,2014-07-28,2014-08-03,725,725,0,110,82,0,12,204,0,0,13,13,217,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,32,2014-08-04,2014-08-10,804,804,0,148,110,0,10,268,0,0,9,9,277,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,33,2014-08-11,2014-08-17,899,899,0,136,81,0,20,237,0,0,31,31,268,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,34,2014-08-18,2014-08-24,1032,960,0,168,91,0,34,293,0,0,27,27,320,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,35,2014-08-25,2014-08-31,819,819,0,152,73,0,21,246,0,0,25,25,271,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,36,2014-09-01,2014-09-07,749,749,0,104,65,0,18,187,0,0,30,30,217,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,37,2014-09-08,2014-09-14,728,728,0,98,52,0,12,162,0,0,25,25,187,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,38,2014-09-15,2014-09-21,682,682,0,60,57,0,11,128,0,0,22,22,150,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,39,2014-09-22,2014-09-28,634,634,0,46,36,0,10,92,0,0,18,18,110,,Widespread Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,40,2014-09-29,2014-10-05,470,470,0,18,27,0,6,51,0,0,21,21,72,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,41,2014-10-06,2014-10-12,482,482,0,17,21,0,3,41,0,0,17,17,58,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,42,2014-10-13,2014-10-19,386,386,0,1,16,0,0,17,0,0,12,12,29,,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,43,2014-10-20,2014-10-26,402,402,0,6,11,0,0,17,0,0,11,11,28,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,44,2014-10-27,2014-11-02,378,378,0,7,7,0,0,14,0,0,10,10,24,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,45,2014-11-03,2014-11-09,337,337,0,4,3,0,0,7,0,0,18,18,25,,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,46,2014-11-10,2014-11-16,320,320,0,8,12,0,1,21,0,0,5,5,26,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,47,2014-11-17,2014-11-23,320,320,0,0,1,0,0,1,0,0,7,7,8,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,48,2014-11-24,2014-11-30,253,253,0,0,2,0,0,2,0,0,4,4,6,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,49,2014-12-01,2014-12-07,228,228,0,2,3,0,1,6,0,0,6,6,12,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,50,2014-12-08,2014-12-14,247,247,0,2,7,0,0,9,0,0,6,6,15,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,51,2014-12-15,2014-12-21,230,230,0,1,4,0,0,5,0,0,2,2,7,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,52,2014-12-22,2014-12-28,160,160,0,0,10,0,0,10,0,0,4,4,14,,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,1,2014-12-29,2015-01-04,,71,,,2,,,2,,,1,1,3,68,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,2,2015-01-05,2015-01-11,,217,,2,17,,,19,,,1,1,20,197,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,3,2015-01-12,2015-01-18,,192,,3,16,,,19,,,4,4,23,169,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,4,2015-01-19,2015-01-25,,195,,1,14,,,15,,,3,3,18,177,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,5,2015-01-26,2015-02-01,,191,,3,8,,,11,,,5,5,16,175,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,6,2015-02-02,2015-02-08,,196,,3,18,,1,22,,,2,2,24,172,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,7,2015-02-09,2015-02-15,,197,,3,14,,,17,,,5,5,22,175,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,8,2015-02-16,2015-02-22,,246,,5,20,,,25,,,5,5,30,216,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,9,2015-02-23,2015-03-01,,233,,6,11,,,17,,,3,3,20,213,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,10,2015-03-02,2015-03-08,,253,,3,14,,,17,,,5,5,22,231,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,11,2015-03-09,2015-03-15,,234,,,17,,,17,,,3,3,20,214,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,12,2015-03-16,2015-03-22,,267,,2,11,,1,14,,,5,5,19,248,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,13,2015-03-23,2015-03-29,,264,,5,14,,,19,,,9,9,28,236,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,14,2015-03-30,2015-04-05,,304,,2,29,,1,32,,,5,5,37,267,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,15,2015-04-06,2015-04-12,,248,,1,12,,,13,,,9,9,22,226,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,16,2015-04-13,2015-04-19,,299,,2,13,,,15,,,10,10,25,274,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,17,2015-04-20,2015-04-26,,330,,6,22,,,28,,,11,11,39,291,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,18,2015-04-27,2015-05-03,,297,,4,19,,,23,,,18,18,41,256,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,19,2015-05-04,2015-05-10,,326,,,10,,,10,,,15,15,25,301,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,20,2015-05-11,2015-05-17,,337,,3,14,,,17,,,25,25,42,295,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,21,2015-05-18,2015-05-24,,377,,2,18,,1,21,,,26,26,47,330,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,22,2015-05-25,2015-05-31,,390,,2,10,,,12,,,29,29,41,349,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,23,2015-06-01,2015-06-07,,412,,1,21,,,22,,,41,41,63,349,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,24,2015-06-08,2015-06-14,,444,,7,17,,1,25,,,46,46,71,373,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,25,2015-06-15,2015-06-21,,493,,,23,,,23,,,49,49,72,421,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,26,2015-06-22,2015-06-28,,485,,3,19,,1,23,,,59,59,82,403,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,27,2015-06-29,2015-07-05,,602,,3,32,,,35,,,111,111,146,456,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,28,2015-07-06,2015-07-12,,615,,6,36,,,42,,,88,88,130,485,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,29,2015-07-13,2015-07-19,,634,,4,36,,,40,,,92,92,132,502,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,30,2015-07-20,2015-07-26,,697,,7,38,,4,49,,,106,106,155,542,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,31,2015-07-27,2015-08-02,,746,,8,52,,1,61,,,93,93,154,591,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,32,2015-08-03,2015-08-09,,752,,11,63,,4,78,,,125,125,203,549,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,33,2015-08-10,2015-08-16,,794,,6,63,,3,72,,,103,103,175,619,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,34,2015-08-17,2015-08-23,,875,,12,98,,4,114,,,137,137,251,624,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,35,2015-08-24,2015-08-30,,807,,7,64,,3,74,,,111,111,185,622,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,36,2015-08-31,2015-09-06,,733,,8,80,,3,91,,,79,79,170,563,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,37,2015-09-07,2015-09-13,,719,,7,73,,6,86,,,73,73,159,560,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,38,2015-09-14,2015-09-20,,730,,6,92,,4,102,,,79,79,181,549,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,39,2015-09-21,2015-09-27,,680,,12,103,,2,117,,,72,72,189,491,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,40,2015-09-28,2015-10-04,,498,,10,54,,4,68,,,45,45,113,385,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,41,2015-10-05,2015-10-11,,472,,5,51,,2,58,,,27,27,85,387,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,42,2015-10-12,2015-10-18,,406,,5,44,,,49,,,19,19,68,338,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,43,2015-10-19,2015-10-25,,362,,5,20,,2,27,,,14,14,41,321,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,44,2015-10-26,2015-11-01,,350,,4,15,,,19,,,8,8,27,323,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,45,2015-11-02,2015-11-08,,344,,1,23,,,24,,,6,6,30,314,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,46,2015-11-09,2015-11-15,,312,,1,30,,,31,,,4,4,35,277,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,47,2015-11-16,2015-11-22,,298,,,9,,,9,,,3,3,12,286,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,48,2015-11-23,2015-11-29,,286,,1,8,,,9,,,2,2,11,275,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,49,2015-11-30,2015-12-06,,319,,5,17,,,22,,,2,2,24,295,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,50,2015-12-07,2015-12-13,,296,,16,13,,,29,,,2,2,31,265,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,51,2015-12-14,2015-12-20,,271,,11,4,,,15,,,2,2,17,254,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,52,2015-12-21,2015-12-27,,206,,12,8,,,20,,,3,3,23,186,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,53,2015-12-28,2016-01-03,,,,2,4,,,6,,,0,0,6,108,No Report
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,1,2016-01-04,2016-01-10,31,280,,11,16,,,27,,,0,0,27,253,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,2,2016-01-11,2016-01-17,19,242,,14,3,,,17,,,2,2,19,223,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,3,2016-01-18,2016-01-24,7,219,,6,5,,,11,,,1,1,12,207,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,4,2016-01-25,2016-01-31,15,214,,14,2,,,16,,,1,1,17,197,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,5,2016-02-01,2016-02-07,9,235,,17,4,,,21,,,2,2,23,212,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,6,2016-02-08,2016-02-14,22,252,,20,2,,,22,,,8,8,30,222,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,7,2016-02-15,2016-02-21,11,240,,13,3,,,16,,,3,3,19,221,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,8,2016-02-22,2016-02-28,16,277,,18,6,,,24,,,3,3,27,250,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,9,2016-02-29,2016-03-06,9,302,,21,,,,21,,,8,8,29,273,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,10,2016-03-07,2016-03-13,20,284,,18,4,,,22,,,4,4,26,258,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,11,2016-03-14,2016-03-20,18,289,,12,4,,,16,,,6,6,22,267,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,12,2016-03-21,2016-03-27,25,269,,10,11,,,21,,,7,7,28,241,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,13,2016-03-28,2016-04-03,35,281,,4,3,,,7,,,5,5,12,269,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,14,2016-04-04,2016-04-10,18,304,,12,2,,,14,,,6,6,20,284,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,15,2016-04-11,2016-04-17,24,339,,11,4,,,15,,,8,8,23,316,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,16,2016-04-18,2016-04-24,35,331,,4,4,,,8,,,4,4,12,319,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,17,2016-04-25,2016-05-01,22,317,,3,3,,,6,,,5,5,11,306,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,18,2016-05-02,2016-05-08,36,386,,5,9,,,14,,,5,5,19,367,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,19,2016-05-09,2016-05-15,47,420,,11,8,,,19,,,12,12,31,389,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,20,2016-05-16,2016-05-22,40,449,,18,12,,,30,,,14,14,44,405,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,21,2016-05-23,2016-05-29,474,893,,14,7,0,5,26,0,0,7,7,33,860,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,22,2016-05-30,2016-06-05,426,852,,18,6,0,11,35,0,0,12,12,47,805,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,23,2016-06-06,2016-06-12,427,794,,13,9,0,17,39,0,0,9,9,48,746,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,24,2016-06-13,2016-06-19,415,852,,26,10,0,16,52,0,0,12,12,64,788,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,25,2016-06-20,2016-06-26,490,974,,17,19,0,27,63,0,0,14,14,77,897,Sporadic
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,26,2016-06-27,2016-07-03,545,1066,,26,22,0,44,92,0,0,24,24,116,950,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,27,2016-07-04,2016-07-10,620,1184,,25,22,0,52,99,0,0,33,33,132,1052,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,28,2016-07-11,2016-07-17,683,1251,,21,41,0,59,121,0,0,55,55,176,1078,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,29,2016-07-18,2016-07-24,755,1355,,37,94,0,108,239,0,0,41,41,280,1069,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,30,2016-07-25,2016-07-31,721,1375,,17,131,0,95,243,0,0,54,54,297,1075,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,31,2016-08-01,2016-08-07,822,1586,,24,188,0,72,284,0,0,67,67,351,1232,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,32,2016-08-08,2016-08-14,839,1660,,17,221,0,104,342,0,0,91,91,433,1227,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,33,2016-08-15,2016-08-21,1096,2025,,17,242,0,229,488,0,0,81,81,569,1495,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,34,2016-08-22,2016-08-28,1138,1921,,14,236,0,229,479,0,0,75,75,554,1367,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,35,2016-08-29,2016-09-04,1338,2183,,11,293,0,237,541,0,0,70,70,611,1569,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,36,2016-09-05,2016-09-11,1329,2189,,10,291,0,238,539,0,0,63,63,602,1586,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,37,2016-09-12,2016-09-18,1055,1837,,11,216,0,145,372,0,0,61,61,433,1404,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,38,2016-09-19,2016-09-25,1043,1788,,7,196,0,114,317,0,0,62,62,379,1408,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,39,2016-09-26,2016-10-02,925,1528,,7,146,0,83,236,0,0,37,37,273,1254,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,40,2016-10-03,2016-10-09,871,1476,,6,118,0,61,185,0,0,41,41,226,1250,Regional Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,41,2016-10-10,2016-10-16,762,1318,,5,94,0,29,128,0,0,27,27,155,1162,Local Outbreak
Australia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,42,2016-10-17,2016-10-23,697,1099,,0,43,0,22,65,0,0,17,17,82,1017,Local Outbreak
